recording_id,session,box,scenario,item_count,core_box_handling_seconds,core_timing_review_required,annotated_operation_seconds,elapsed_span_seconds
U0111,S0100,15,S1,2,49.354,False,110.474,110.474
U0111,S0100,16,S1,1,59.032,False,104.57,104.57
U0111,S0100,17,S1,4,76.931,False,175.429,179.645
U0111,S0100,18,S1,1,46.3,False,96.306,96.306
U0111,S0100,19,S1,1,42.768,False,91.48,91.48
U0111,S0100,20,S1,2,57.52,False,110.8,110.8
U0111,S0200,1,S1,2,41.063,False,105.206,105.206
U0111,S0200,2,S1,1,49.249,False,93.772,93.772
U0111,S0200,3,S1,2,62.552,False,118.691,118.691
U0111,S0200,4,S1,1,67.154,False,116.534,116.534
U0111,S0200,5,S1,3,41.803,False,108.587,108.587
U0111,S0200,6,S1,1,50.297,False,90.025,90.025
U0111,S0200,7,S1,1,40.751,False,81.335,81.335
U0111,S0200,8,S1,2,41.57,False,97.868,97.868
U0111,S0200,9,S1,2,55.635,False,108.66,108.66
U0111,S0200,10,S1,1,66.662,False,114.781,127.013
U0111,S0200,11,S1,1,61.91,False,108.532,108.532
U0111,S0200,12,S1,1,48.3,False,94.81,94.81
U0111,S0200,13,S1,2,41.154,False,93.525,93.525
U0111,S0200,14,S1,1,66.506,False,110.799,110.799
U0111,S0200,15,S1,1,44.246,False,79.986,79.986
U0111,S0200,16,S1,3,67.682,False,134.861,153.122
U0111,S0200,17,S1,3,63.231,False,137.21,137.21
U0111,S0200,18,S1,1,37.566,False,72.716,72.716
U0111,S0200,19,S1,1,45.004,False,79.539,79.539
U0111,S0200,20,S1,1,61.957,False,125.381,131.805
U0111,S0300,1,S1,1,48.611,False,146.63,146.63
U0111,S0300,2,S1,3,77.38,False,144.42,144.42
U0111,S0300,3,S1,2,62.933,False,117.0,117.0
U0111,S0300,4,S1,2,57.38,False,110.37,110.37
U0111,S0300,5,S1,1,45.333,False,81.9,81.9
U0111,S0300,6,S1,1,52.366,False,97.52,97.52
U0111,S0300,7,S1,1,51.328,False,90.65,90.65
U0111,S0300,8,S1,5,57.982,False,158.1,158.1
U0111,S0300,9,S1,1,44.223,False,81.02,81.02
U0111,S0300,10,S1,1,39.175,False,75.56,75.56
U0111,S0300,11,S1,5,46.59,False,144.5,144.5
U0111,S0300,12,S1,3,66.657,False,133.51,133.51
U0111,S0300,13,S1,3,43.38,False,110.72,110.72
U0111,S0300,14,S1,1,36.791,False,80.99,80.99
U0111,S0300,15,S1,2,56.38,False,108.92,108.92
U0111,S0300,16,S1,1,49.582,False,89.23,89.23
U0111,S0300,17,S1,1,48.405,False,83.5,83.5
U0111,S0300,18,S1,1,37.039,False,70.724,70.724
U0111,S0300,19,S1,1,45.685,False,84.55,84.55
U0111,S0300,20,S1,3,36.581,False,115.376,115.376
U0111,S0400,1,S1,3,51.051,False,113.249,113.249
U0111,S0400,2,S1,1,40.689,False,79.265,79.265
U0111,S0400,3,S1,4,47.206,False,115.955,115.955
U0111,S0400,4,S1,4,45.091,False,118.301,118.301
U0111,S0400,5,S1,4,46.004,False,111.233,111.233
U0111,S0400,6,S1,3,56.117,False,115.287,115.287
U0111,S0400,7,S1,1,39.01,False,72.981,72.981
U0111,S0400,8,S1,2,40.922,False,86.71,86.71
U0111,S0400,9,S1,3,44.114,False,105.079,105.079
U0111,S0400,10,S1,1,57.748,False,94.093,94.093
U0111,S0400,11,S1,1,55.468,False,96.976,96.976
U0111,S0400,12,S1,1,48.116,False,91.132,91.132
U0111,S0400,13,S1,2,74.398,False,129.8,129.8
U0111,S0400,14,S1,1,47.515,False,84.18,84.18
U0111,S0400,15,S1,1,52.546,False,91.388,91.388
U0111,S0400,16,S1,3,64.377,False,130.086,130.086
U0111,S0400,17,S1,1,63.766,False,99.336,99.336
U0111,S0400,18,S1,3,45.959,False,98.509,98.509
U0111,S0400,19,S1,2,62.283,False,114.407,114.407
U0111,S0400,20,S1,1,62.125,False,109.878,115.321
U0111,S0500,1,S1,1,51.004,False,86.944,86.944
U0111,S0500,2,S1,4,80.391,False,160.391,175.685
U0111,S0500,3,S1,1,39.787,False,73.274,73.274
U0111,S0500,4,S1,3,35.272,False,86.798,86.798
U0111,S0500,5,S1,1,38.789,False,73.392,73.392
U0111,S0500,6,S1,3,55.167,False,114.165,114.165
U0111,S0500,7,S1,1,36.876,False,69.256,69.256
U0111,S0500,8,S1,2,33.619,False,78.995,78.995
U0111,S0500,9,S1,1,43.237,False,82.837,82.837
U0111,S0500,10,S1,1,59.901,False,103.387,108.248
U0111,S0500,11,S1,1,41.143,False,79.17,79.17
U0111,S0500,12,S1,1,45.396,False,81.136,81.136
U0111,S0500,13,S1,4,56.142,False,128.982,132.352
U0111,S0500,14,S1,1,52.823,False,88.41,88.41
U0111,S0500,15,S1,1,53.249,False,100.467,100.467
U0111,S0500,16,S1,3,42.118,False,97.833,97.833
U0111,S0500,17,S1,2,59.793,False,100.614,100.614
U0111,S0500,18,S1,1,42.973,False,75.416,75.416
U0111,S0500,19,S1,3,47.989,False,101.603,131.237
U0111,S0500,20,S1,3,62.416,False,133.069,133.069
U0201,S0100,1,S2,1,54.781,False,112.392,112.392
U0201,S0100,2,S2,3,65.277,False,143.295,143.295
U0201,S0100,3,S2,2,54.694,False,120.2,120.2
U0201,S0100,4,S2,5,74.961,False,211.537,211.537
U0201,S0100,5,S2,1,53.164,False,105.421,105.421
U0201,S0100,6,S2,2,51.123,False,102.541,102.541
U0201,S0100,7,S2,1,84.861,False,149.202,149.202
U0201,S0100,8,S2,14,51.24,False,200.612,200.612
U0201,S0100,9,S2,2,54.007,False,103.266,103.266
U0201,S0100,10,S2,1,48.494,False,87.59,87.59
U0201,S0100,11,S2,1,53.623,False,95.815,95.815
U0201,S0100,12,S2,2,48.168,False,104.33,104.33
U0201,S0100,13,S2,3,59.806,False,141.84,141.84
U0201,S0100,14,S2,1,44.928,False,86.526,86.526
U0201,S0100,15,S2,4,49.054,False,126.038,126.038
U0201,S0100,16,S2,1,45.848,False,83.043,83.043
U0201,S0100,17,S2,1,46.155,False,85.53,85.53
U0201,S0100,18,S2,3,61.07,False,123.656,123.656
U0201,S0100,19,S2,1,49.406,False,91.038,91.038
U0201,S0100,20,S2,2,44.744,False,101.685,101.685
U0201,S0200,9,S3,3,57.395,False,123.673,123.673
U0201,S0200,10,S3,1,40.873,False,84.166,84.166
U0201,S0200,11,S3,1,81.411,False,127.947,127.947
U0201,S0200,12,S3,3,63.752,False,159.46,159.46
U0201,S0200,13,S3,1,65.664,False,114.129,114.129
U0201,S0200,14,S3,3,68.688,False,144.268,144.268
U0201,S0200,15,S3,1,40.32,False,83.606,83.606
U0201,S0200,16,S3,1,65.165,False,118.549,118.549
U0201,S0200,17,S3,1,51.267,False,96.215,96.215
U0201,S0200,18,S3,1,50.888,False,103.711,105.899
U0201,S0200,19,S3,1,50.838,False,101.185,101.185
U0201,S0200,20,S3,2,30.764,False,86.864,86.864
U0201,S0300,1,S3,2,65.379,False,127.211,129.836
U0201,S0300,2,S3,4,64.2,False,144.398,144.398
U0201,S0300,3,S3,5,48.398,False,162.26,165.393
U0201,S0300,4,S3,2,57.33,False,106.9,106.9
U0201,S0300,5,S3,4,67.091,False,149.064,149.064
U0201,S0300,6,S3,2,43.573,False,92.128,92.128
U0201,S0300,7,S3,1,46.509,False,85.205,85.205
U0201,S0300,8,S3,5,52.625,False,163.928,163.928
U0201,S0300,9,S3,2,64.146,False,110.064,110.064
U0201,S0300,10,S3,1,35.581,False,72.622,72.622
U0201,S0300,11,S3,1,43.456,False,81.369,81.369
U0201,S0300,12,S3,1,49.386,False,87.907,87.907
U0201,S0300,13,S3,1,59.836,False,111.788,111.788
U0201,S0300,14,S3,2,59.928,False,101.509,101.509
U0201,S0300,15,S3,1,46.746,False,82.005,82.005
U0201,S0300,16,S3,2,65.286,False,114.966,114.966
U0201,S0300,17,S3,1,51.269,False,89.572,89.572
U0201,S0300,18,S3,2,55.101,False,109.961,109.961
U0201,S0300,19,S3,1,50.486,False,88.043,88.043
U0201,S0300,20,S3,2,35.93,False,89.483,89.483
U0201,S0400,1,S4,1,41.02,False,77.871,77.871
U0201,S0400,2,S4,2,33.535,False,73.543,73.543
U0201,S0400,3,S4,3,51.8,False,104.148,104.148
U0201,S0400,4,S4,2,36.575,False,88.218,88.218
U0201,S0400,5,S4,1,34.084,False,62.493,62.493
U0201,S0400,6,S4,2,40.591,False,95.465,95.465
U0201,S0400,7,S4,2,37.914,False,80.483,80.483
U0201,S0400,8,S4,11,47.962,False,124.362,124.362
U0201,S0400,9,S4,1,33.627,False,61.976,61.976
U0201,S0400,10,S4,1,41.566,False,74.861,74.861
U0201,S0400,11,S4,1,47.63,False,79.355,79.355
U0201,S0400,12,S4,1,29.791,False,62.085,62.085
U0201,S0400,13,S4,2,37.353,False,75.288,75.288
U0201,S0400,14,S4,5,60.288,False,141.686,141.686
U0201,S0400,15,S4,1,39.555,False,74.384,74.384
U0201,S0400,16,S4,2,43.373,False,89.467,89.467
U0201,S0400,17,S4,1,29.277,False,58.738,58.738
U0201,S0400,18,S4,2,46.617,False,90.411,90.411
U0201,S0400,19,S4,2,40.215,False,84.544,84.544
U0201,S0400,20,S4,1,52.256,False,99.857,99.857
U0201,S0500,1,S2,4,40.42,False,94.619,94.619
U0201,S0500,2,S2,3,42.696,False,93.129,93.129
U0201,S0500,3,S2,4,36.163,False,91.873,91.873
U0201,S0500,4,S2,1,35.078,False,73.289,73.289
U0201,S0500,5,S2,3,34.538,False,79.822,79.822
U0201,S0500,6,S2,1,34.659,False,66.57,66.57
U0201,S0500,7,S2,2,86.293,False,129.444,129.444
U0201,S0500,8,S2,2,30.884,False,67.7,67.7
U0201,S0500,9,S2,3,31.024,False,70.552,70.552
U0201,S0500,10,S2,2,30.109,False,63.697,63.697
U0201,S0500,11,S2,1,30.491,False,58.361,58.361
U0201,S0500,12,S2,2,38.328,False,82.146,82.146
U0201,S0500,13,S2,2,29.8,False,64.833,64.833
U0201,S0500,14,S2,3,41.202,False,83.473,83.473
U0201,S0500,15,S2,1,37.595,False,64.807,64.807
U0201,S0500,16,S2,3,33.809,False,79.167,79.167
U0201,S0500,17,S2,1,31.3,False,55.4,55.4
U0201,S0500,18,S2,2,34.748,False,71.254,71.254
U0201,S0500,19,S2,1,32.559,False,59.412,59.412
U0201,S0500,20,S2,2,36.923,False,80.824,80.824
U0202,S0100,1,S2,3,65.472,False,224.555,224.555
U0202,S0100,2,S2,1,62.035,False,115.677,115.677
U0202,S0100,3,S2,2,60.057,False,131.077,131.077
U0202,S0100,4,S2,2,48.06,False,111.325,127.904
U0202,S0100,5,S2,2,44.04,False,83.784,83.784
U0202,S0100,6,S2,1,52.561,False,92.947,92.947
U0202,S0100,7,S2,2,47.226,False,101.863,101.863
U0202,S0100,8,S2,1,54.418,False,100.338,100.338
U0202,S0100,9,S2,4,69.428,False,166.116,166.116
U0202,S0100,10,S2,1,52.783,False,94.52,94.52
U0202,S0100,11,S2,3,55.099,False,117.131,117.131
U0202,S0100,12,S2,1,43.012,False,84.25,84.25
U0202,S0100,13,S2,1,56.73,False,107.515,107.515
U0202,S0100,14,S2,3,41.998,False,104.787,104.787
U0202,S0100,15,S2,2,43.076,False,89.579,89.579
U0202,S0100,16,S2,1,38.823,False,77.645,77.645
U0202,S0100,17,S2,1,62.098,False,104.963,104.963
U0202,S0100,18,S2,1,45.499,False,87.447,91.456
U0202,S0100,19,S2,3,52.558,False,124.215,124.215
U0202,S0100,20,S2,1,53.84,False,90.234,90.234
U0202,S0200,1,S2,1,42.744,False,83.092,83.092
U0202,S0200,2,S2,1,46.291,False,88.38,88.38
U0202,S0200,3,S2,1,45.439,False,82.989,82.989
U0202,S0200,4,S2,2,38.294,False,84.899,84.899
U0202,S0200,5,S2,3,42.496,False,98.998,98.998
U0202,S0200,6,S2,2,51.964,False,99.701,101.414
U0202,S0200,7,S2,2,34.472,False,75.71,75.71
U0202,S0200,8,S2,1,46.004,False,130.423,130.423
U0202,S0200,9,S2,2,45.428,False,101.684,101.684
U0202,S0200,10,S2,2,41.14,False,84.037,84.037
U0202,S0200,11,S2,1,36.537,False,73.23,73.23
U0202,S0200,12,S2,1,33.065,False,66.462,66.462
U0202,S0200,13,S2,1,49.733,False,85.017,88.399
U0202,S0200,14,S2,1,42.554,False,89.528,89.528
U0202,S0200,15,S2,1,43.58,False,84.09,84.09
U0202,S0200,16,S2,1,39.381,False,76.371,76.371
U0202,S0200,17,S2,1,48.23,False,89.552,89.552
U0202,S0200,18,S2,2,42.739,False,96.24,96.24
U0202,S0200,19,S2,1,36.418,False,69.965,69.965
U0202,S0200,20,S2,2,53.386,False,106.814,106.814
U0202,S0300,1,S3,1,46.945,False,90.372,90.372
U0202,S0300,2,S3,4,54.494,False,139.651,139.651
U0202,S0300,3,S3,1,36.487,False,70.968,70.968
U0202,S0300,4,S3,1,44.828,False,76.349,76.349
U0202,S0300,5,S3,4,72.672,False,166.875,166.875
U0202,S0300,6,S3,2,29.655,False,126.723,126.723
U0202,S0300,7,S3,2,45.766,False,104.309,104.309
U0202,S0300,8,S3,1,32.605,False,99.784,99.784
U0202,S0300,9,S3,1,32.532,False,71.653,71.653
U0202,S0300,10,S3,1,50.194,False,84.557,84.557
U0202,S0300,11,S3,5,75.518,False,180.587,180.587
U0202,S0300,12,S3,1,71.198,False,111.261,111.261
U0202,S0300,13,S3,4,46.592,False,134.631,134.631
U0202,S0300,14,S3,3,43.586,False,104.113,104.113
U0202,S0300,15,S3,1,39.509,False,73.166,73.166
U0202,S0300,16,S3,2,43.561,False,89.521,89.521
U0202,S0300,17,S3,1,25.283,False,76.094,76.094
U0202,S0300,18,S3,1,35.692,False,80.046,87.659
U0202,S0300,19,S3,1,43.455,False,79.678,79.678
U0202,S0300,20,S3,2,37.543,False,88.502,88.502
U0202,S0400,1,S3,4,45.138,False,132.154,132.154
U0202,S0400,2,S3,2,41.573,False,99.574,99.574
U0202,S0400,3,S3,2,48.419,False,98.842,98.842
U0202,S0400,4,S3,2,34.604,False,84.22,84.22
U0202,S0400,5,S3,1,36.783,False,69.674,69.674
U0202,S0400,6,S3,1,38.105,False,75.24,75.24
U0202,S0400,7,S3,1,32.681,False,66.96,66.96
U0202,S0400,8,S3,1,38.219,False,72.521,78.133
U0202,S0400,9,S3,1,27.259,False,58.443,58.443
U0202,S0400,10,S3,1,34.804,False,95.417,100.988
U0202,S0400,11,S3,2,35.826,False,83.561,88.517
U0202,S0400,12,S3,2,34.939,False,75.256,75.256
U0202,S0400,13,S3,3,44.802,False,106.464,106.464
U0202,S0400,14,S3,1,43.396,False,75.62,75.62
U0202,S0400,15,S3,1,62.79,False,107.42,115.227
U0202,S0400,16,S3,4,84.585,False,158.749,221.971
U0202,S0400,17,S3,3,35.948,False,100.182,100.182
U0202,S0400,18,S3,1,39.423,False,76.092,76.092
U0202,S0400,19,S3,4,36.899,False,121.372,121.372
U0202,S0400,20,S3,1,48.212,False,85.458,86.74
U0202,S0500,1,S4,1,31.502,False,58.253,58.253
U0202,S0500,2,S4,3,47.153,False,101.088,111.246
U0202,S0500,3,S4,2,30.558,False,72.314,74.389
U0202,S0500,4,S4,1,26.657,False,55.675,55.675
U0202,S0500,5,S4,1,27.479,False,55.304,55.304
U0202,S0500,6,S4,5,53.855,False,145.165,145.165
U0202,S0500,7,S4,4,34.97,False,105.179,105.179
U0202,S0500,8,S4,1,47.444,False,80.956,80.956
U0202,S0500,9,S4,1,24.277,False,52.082,57.065
U0202,S0500,10,S4,1,25.621,False,48.606,48.606
U0202,S0500,11,S4,2,34.791,False,69.066,69.066
U0202,S0500,12,S4,2,29.038,False,74.333,74.333
U0202,S0500,13,S4,1,31.921,False,59.465,59.465
U0202,S0500,14,S4,2,30.153,False,69.171,69.171
U0202,S0500,15,S4,2,0,True,14.94,14.94
U0203,S0100,1,S2,1,49.733,False,113.776,113.776
U0203,S0100,2,S2,1,39.695,False,75.566,75.566
U0203,S0100,3,S2,1,41.446,False,79.84,79.84
U0203,S0100,4,S2,2,58.782,False,112.573,112.573
U0203,S0100,5,S2,3,65.332,False,138.597,138.597
U0203,S0100,6,S2,1,44.288,False,79.727,79.727
U0203,S0100,7,S2,1,51.45,False,107.038,165.033
U0203,S0100,8,S2,5,46.852,False,134.403,134.403
U0203,S0100,9,S2,2,59.184,False,119.187,119.187
U0203,S0100,10,S2,1,37.863,False,76.04,76.04
U0203,S0100,11,S2,3,88.975,False,156.024,156.024
U0203,S0100,12,S2,1,54.739,False,94.949,94.949
U0203,S0100,13,S2,2,47.281,False,104.45,104.45
U0203,S0100,14,S2,1,44.436,False,84.283,84.283
U0203,S0100,15,S2,5,79.033,False,170.727,170.727
U0203,S0100,16,S2,2,45.179,False,102.038,102.038
U0203,S0100,17,S2,1,44.335,False,84.265,84.265
U0203,S0100,18,S2,3,47.255,False,101.845,101.845
U0203,S0100,19,S2,1,46.229,False,83.747,83.747
U0203,S0100,20,S2,2,41.388,False,94.074,94.074
U0203,S0200,1,S2,2,40.793,False,89.894,89.894
U0203,S0200,2,S2,2,64.146,False,113.708,118.189
U0203,S0200,3,S2,5,71.975,False,157.253,157.253
U0203,S0200,4,S2,1,49.134,False,85.238,85.238
U0203,S0200,5,S2,1,40.002,False,77.806,77.806
U0203,S0200,6,S2,3,61.178,False,131.356,131.356
U0203,S0200,7,S2,2,45.873,False,95.82,95.82
U0203,S0200,8,S2,3,73.15,False,138.604,138.604
U0203,S0200,9,S2,1,55.186,False,93.717,93.717
U0203,S0200,10,S2,4,44.972,False,92.697,92.697
U0203,S0200,11,S2,1,56.73,False,98.333,98.333
U0203,S0200,12,S2,4,43.269,False,113.503,113.503
U0203,S0200,13,S2,1,44.085,False,83.148,83.148
U0203,S0200,14,S2,3,53.497,False,113.521,119.064
U0203,S0200,15,S2,1,40.623,False,79.324,79.324
U0203,S0200,16,S2,1,50.225,False,91.754,91.754
U0203,S0200,17,S2,1,43.771,False,81.027,81.027
U0203,S0200,18,S2,1,50.385,False,91.395,91.395
U0203,S0200,19,S2,3,67.301,False,117.969,117.969
U0203,S0200,20,S2,3,50.815,False,113.57,113.57
U0203,S0300,1,S3,1,41.211,False,86.837,86.837
U0203,S0300,2,S3,1,47.306,False,81.387,81.387
U0203,S0300,3,S3,1,30.077,False,67.461,67.461
U0203,S0300,4,S3,1,51.574,False,89.133,89.133
U0203,S0300,5,S3,1,30.738,False,66.08,66.08
U0203,S0300,6,S3,2,65.808,False,111.812,117.115
U0203,S0300,7,S3,3,43.082,False,116.098,116.098
U0203,S0300,8,S3,1,43.061,False,81.0,87.644
U0203,S0300,9,S3,2,85.259,False,140.304,140.304
U0203,S0300,10,S3,1,50.232,False,90.345,90.345
U0203,S0300,11,S3,3,45.238,False,125.535,125.535
U0203,S0300,12,S3,3,58.834,False,130.957,130.957
U0203,S0300,13,S3,10,37.757,False,140.569,140.569
U0203,S0300,14,S3,1,53.224,False,92.017,92.017
U0203,S0300,15,S3,1,46.667,False,88.622,88.622
U0203,S0300,16,S3,1,40.793,False,95.993,95.993
U0203,S0300,17,S3,1,33.777,False,69.353,69.353
U0203,S0300,18,S3,2,59.6,False,107.777,107.777
U0203,S0300,19,S3,1,47.919,False,88.048,88.048
U0203,S0300,20,S3,2,50.651,False,115.984,115.984
U0203,S0400,1,S3,1,45.797,False,75.512,75.512
U0203,S0400,2,S3,3,55.35,False,111.244,111.244
U0203,S0400,3,S3,2,41.955,False,90.076,90.076
U0203,S0400,4,S3,1,38.115,False,72.45,72.45
U0203,S0400,5,S3,2,46.323,False,92.878,92.878
U0203,S0400,6,S3,1,43.105,False,76.992,76.992
U0203,S0400,7,S3,1,48.489,False,81.984,81.984
U0203,S0400,8,S3,2,39.329,False,86.192,86.192
U0203,S0400,9,S3,2,55.087,False,99.696,106.82
U0203,S0400,10,S3,2,43.203,False,93.206,93.206
U0203,S0400,11,S3,1,39.19,False,78.046,78.046
U0203,S0400,12,S3,4,41.879,False,105.432,105.432
U0203,S0400,13,S3,2,46.326,False,96.24,96.24
U0203,S0400,14,S3,1,41.442,False,76.917,76.917
U0203,S0400,15,S3,1,41.255,False,88.376,88.376
U0203,S0400,16,S3,1,39.807,False,77.043,77.043
U0203,S0400,17,S3,2,39.109,False,97.488,97.488
U0203,S0400,18,S3,5,62.07,False,145.272,145.272
U0203,S0400,19,S3,1,48.981,False,90.024,90.024
U0203,S0400,20,S3,5,82.591,False,178.115,178.115
U0203,S0500,1,S4,2,36.223,False,69.003,69.003
U0203,S0500,2,S4,1,29.938,False,72.204,72.204
U0203,S0500,3,S4,4,48.425,False,106.886,106.886
U0203,S0500,4,S4,4,30.524,False,92.486,92.486
U0203,S0500,5,S4,5,42.837,False,96.587,96.587
U0203,S0500,6,S4,4,31.632,False,76.698,76.698
U0203,S0500,7,S4,3,35.437,False,85.707,85.707
U0203,S0500,8,S4,3,27.994,False,82.763,82.763
U0203,S0500,9,S4,2,20.781,False,69.829,69.829
U0203,S0500,10,S4,3,41.939,False,89.571,89.571
U0203,S0500,11,S4,3,60.023,False,106.58,106.58
U0203,S0500,12,S4,2,39.43,False,73.853,73.853
U0203,S0500,13,S4,1,34.643,False,63.081,63.081
U0203,S0500,14,S4,2,27.325,False,58.9,58.9
U0203,S0500,15,S4,2,34.643,False,68.093,68.093
U0203,S0500,16,S4,1,33.387,False,60.541,60.541
U0203,S0500,17,S4,4,32.155,False,89.712,89.712
U0203,S0500,18,S4,1,28.872,False,56.088,56.088
U0203,S0500,19,S4,3,25.213,False,77.384,77.384
U0203,S0500,20,S4,1,31.591,False,66.969,66.969
U0204,S0100,1,S2,1,40.719,False,74.516,74.516
U0204,S0100,2,S2,1,40.627,False,77.664,77.664
U0204,S0100,3,S2,4,69.099,False,157.056,157.056
U0204,S0100,4,S2,1,27.886,False,56.238,56.238
U0204,S0100,5,S2,1,28.489,False,67.759,67.759
U0204,S0100,6,S2,4,33.192,False,95.396,95.396
U0204,S0100,7,S2,3,31.356,False,82.071,82.071
U0204,S0100,8,S2,1,26.52,False,57.306,57.306
U0204,S0100,9,S2,1,26.889,False,55.68,57.407
U0204,S0100,10,S2,1,48.285,False,76.86,76.86
U0204,S0100,11,S2,5,43.684,False,122.226,122.226
U0204,S0100,12,S2,1,31.338,False,62.316,62.316
U0204,S0100,13,S2,2,26.935,False,63.478,63.478
U0204,S0100,14,S2,1,29.432,False,59.033,59.033
U0204,S0100,15,S2,2,57.097,False,96.961,96.961
U0204,S0100,16,S2,1,24.384,False,55.963,55.963
U0204,S0100,17,S2,2,35.032,False,71.642,71.642
U0204,S0100,18,S2,4,30.073,False,69.488,69.488
U0204,S0100,19,S2,2,32.408,False,80.893,80.893
U0204,S0100,20,S2,1,41.095,False,81.775,87.527
U0204,S0200,1,S2,2,40.645,False,79.63,79.63
U0204,S0200,2,S2,2,36.854,False,76.834,76.834
U0204,S0200,3,S2,1,32.297,False,60.099,60.099
U0204,S0200,4,S2,1,30.587,False,58.046,58.046
U0204,S0200,5,S2,1,40.266,False,67.875,67.875
U0204,S0200,6,S2,4,29.712,False,69.148,69.148
U0204,S0200,7,S2,1,28.611,False,57.105,57.105
U0204,S0200,8,S2,1,37.888,False,68.693,68.693
U0204,S0200,9,S2,1,38.207,False,66.754,66.754
U0204,S0200,10,S2,1,35.339,False,63.1,63.1
U0204,S0200,11,S2,4,38.443,False,105.72,105.72
U0204,S0200,12,S2,1,40.19,False,76.046,76.046
U0204,S0200,13,S2,3,52.055,False,100.152,100.152
U0204,S0200,14,S2,1,27.526,False,50.894,50.894
U0204,S0200,15,S2,1,38.282,False,69.614,69.614
U0204,S0200,16,S2,1,33.919,False,62.827,62.827
U0204,S0200,17,S2,1,22.488,False,46.687,46.687
U0204,S0200,18,S2,1,22.755,False,48.448,48.448
U0204,S0200,19,S2,1,25.54,False,53.461,53.461
U0204,S0200,20,S2,1,37.352,False,73.348,73.348
U0204,S0300,1,S3,2,31.919,False,85.384,85.384
U0204,S0300,2,S3,1,32.687,False,60.37,60.37
U0204,S0300,3,S3,2,29.46,False,96.699,96.699
U0204,S0300,4,S3,1,31.72,False,74.16,74.16
U0204,S0300,5,S3,2,34.86,False,71.78,71.78
U0204,S0300,6,S3,3,39.04,False,89.02,93.64
U0204,S0300,7,S3,1,32.98,False,63.18,63.18
U0204,S0300,8,S3,2,26.3,False,61.227,61.227
U0204,S0300,9,S3,4,29.44,False,108.44,108.44
U0204,S0300,10,S3,1,25.21,False,46.849,46.849
U0204,S0300,11,S3,1,29.078,False,77.091,77.091
U0204,S0300,12,S3,1,22.231,False,41.841,41.841
U0204,S0300,13,S3,2,36.521,False,77.395,77.395
U0204,S0300,14,S3,2,33.363,False,72.239,72.239
U0204,S0300,15,S3,1,35.971,False,64.62,64.62
U0204,S0300,16,S3,2,36.54,False,81.464,81.464
U0204,S0300,17,S3,2,39.805,False,90.08,90.08
U0204,S0300,18,S3,1,23.599,False,74.496,74.496
U0204,S0300,19,S3,10,26.907,False,75.512,75.512
U0204,S0300,20,S3,1,38.85,False,75.765,75.765
U0204,S0400,1,S3,2,30.611,False,75.786,75.786
U0204,S0400,2,S3,1,30.472,False,57.82,57.82
U0204,S0400,3,S3,1,27.648,False,53.98,53.98
U0204,S0400,4,S3,3,40.598,False,89.54,89.54
U0204,S0400,5,S3,1,27.4,False,64.644,64.644
U0204,S0400,6,S3,1,36.335,False,63.802,63.802
U0204,S0400,7,S3,1,29.023,False,54.038,54.038
U0204,S0400,8,S3,1,32.697,False,60.149,60.149
U0204,S0400,9,S3,2,25.256,False,63.16,63.16
U0204,S0400,10,S3,3,28.274,False,86.24,86.24
U0204,S0400,11,S3,1,33.029,False,60.408,60.408
U0204,S0400,12,S3,1,28.624,False,56.694,56.694
U0204,S0400,13,S3,1,34.798,False,59.952,59.952
U0204,S0400,14,S3,2,29.884,False,75.362,75.362
U0204,S0400,15,S3,4,27.303,False,98.186,98.186
U0204,S0400,16,S3,1,35.394,False,59.808,60.738
U0204,S0400,17,S3,1,29.255,False,66.028,66.028
U0204,S0400,18,S3,4,23.236,False,89.553,89.553
U0204,S0400,19,S3,1,29.428,False,59.177,59.177
U0204,S0400,20,S3,1,34.829,False,69.644,69.644
U0204,S0500,1,S4,2,27.404,False,60.755,60.755
U0204,S0500,2,S4,2,27.791,False,77.312,77.312
U0204,S0500,3,S4,1,26.246,False,50.433,50.433
U0204,S0500,4,S4,2,27.739,False,60.607,60.607
U0204,S0500,5,S4,1,18.159,False,42.885,42.885
U0204,S0500,6,S4,2,32.064,False,69.427,69.427
U0204,S0500,7,S4,1,26.957,False,53.187,53.187
U0204,S0500,8,S4,2,23.73,False,52.751,52.751
U0204,S0500,9,S4,2,21.148,False,50.731,50.731
U0204,S0500,10,S4,2,29.719,False,70.449,70.449
U0204,S0500,11,S4,3,29.34,False,76.041,76.041
U0204,S0500,12,S4,3,33.752,False,77.936,77.936
U0204,S0500,13,S4,1,28.445,False,53.858,53.858
U0204,S0500,14,S4,3,25.043,False,74.3,74.3
U0204,S0500,15,S4,1,26.383,False,48.299,48.299
U0204,S0500,16,S4,1,26.659,False,50.494,50.494
U0204,S0500,17,S4,2,27.914,False,61.3,61.3
U0204,S0500,18,S4,1,26.795,False,51.677,51.677
U0204,S0500,19,S4,2,29.082,False,62.016,62.016
U0204,S0500,20,S4,2,37.098,False,86.972,86.972
U0205,S0100,1,S2,5,118.938,False,302.81,334.209
U0205,S0100,2,S2,1,49.768,False,104.054,104.054
U0205,S0100,3,S2,2,55.542,False,105.977,105.977
U0205,S0100,4,S2,3,47.13,False,109.586,109.586
U0205,S0100,5,S2,3,59.42,False,123.84,123.84
U0205,S0100,6,S2,1,67.122,False,105.69,112.126
U0205,S0100,7,S2,2,33.086,False,95.279,95.279
